Gene_Id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Os01g0263000,472.917312626913,1.72029353940385,0.252632750722995,6.80946367595111,9.79632632161471E-12,1.622902811562E-09
Os06g0552900,124.845798262511,-4.52664203387418,0.665266454532686,-6.80425414964581,1.01574085917642E-11,1.67150315786072E-09
Os03g0838800,112.955811097416,-2.02742458605301,0.298329682972319,-6.79591975512918,1.07623673509118E-11,1.75932632907224E-09
Os01g0968100,35.5736786380655,8.57746673121209,1.26580573667344,6.77628998092061,1.23301080596998E-11,2.00234465358967E-09
Os08g0357300,1194.74557952538,-1.49630740994758,0.221112191556746,-6.76718637454042,1.31310883341417E-11,2.11848225124153E-09
Os02g0181300,1393.92050875009,-2.09170523371078,0.309837044109124,-6.75098498865773,1.4684479372677E-11,2.35371226516337E-09
Os07g0192000,2150.65477601415,-1.463533446602,0.216846573577212,-6.74916565412496,1.48697742115244E-11,2.36803552669205E-09
Os03g0234000,40.0624711145905,8.74903952118909,1.30005295895715,6.72975624639723,1.69947545871729E-11,2.68909309121652E-09
Os01g0695100,346.552712559809,1.50532721053181,0.223807538329466,6.72598975784197,1.74402832178332E-11,2.7246579173987E-09
Os08g0240500,166.438720367296,2.00040350877981,0.297401839537987,6.72626474633592,1.74073721182362E-11,2.7246579173987E-09
Os08g0141400,549.023834412297,1.36810424979776,0.203536277772608,6.72167273947209,1.79650089624015E-11,2.78898290080453E-09
Os04g0615200,1123.17978081325,-1.44276157440706,0.214700627856911,-6.71987589793449,1.81879399845662E-11,2.80594444111895E-09
Os02g0112000,91.4360164823761,2.23032741452284,0.332193113019813,6.71394838456454,1.89427339256758E-11,2.90423878398374E-09
Os06g0306300,941.091973429821,2.25851024452113,0.337156126475634,6.69870741525545,2.10271114473343E-11,3.20390875904939E-09
Os06g0697500,90.6041426301324,2.49179022422792,0.372551145241604,6.68845138729063,2.25544542334088E-11,3.41554692207033E-09
Os11g0179700,85.0087465027178,4.16791316455853,0.623394369220105,6.68583704048014,2.29608419315136E-11,3.45588672096026E-09
Os01g0935800,243.402982674503,1.89604764304172,0.283669789288566,6.68399566903807,2.32513679809412E-11,3.47840464994881E-09
Os12g0614100,40.1980580819955,3.45461004987059,0.517075890938042,6.68105032629443,2.37235733183545E-11,3.52766676982086E-09
Os10g0409400,61.6429136067079,-3.59534558726403,0.539212672103423,-6.66776908865826,2.59720981810482E-11,3.83889384132331E-09
Os02g0272300,46.0815025804292,3.13782799320696,0.471373716171283,6.65677335319809,2.79904306144569E-11,4.1125939838527E-09
Os04g0182200,130.328066593977,-1.89548544015854,0.284926747588942,-6.6525359805571,2.88085360275256E-11,4.20775090712096E-09
Os03g0742900,3341.85747604125,1.36214801111236,0.204917200682403,6.64730928675686,2.98499371941378E-11,4.3342108805888E-09
Os07g0611200,40.5060004720049,4.02206249482317,0.60538204445685,6.64384173870199,3.05610721136709E-11,4.41151756756639E-09
Os05g0363566,70.5585725907038,2.34229545824378,0.354372392184173,6.60970072698679,3.85097735075594E-11,5.50071361671717E-09
Os11g0108932,204.669448433435,2.13138234279809,0.322470720770295,6.60953756578827,3.85522385226086E-11,5.50071361671717E-09
